event_id,n_imgs,has_target,n_det,in_sidewalk_any,in_bike_lane_any,in_roadway_any,dominant_space,wrong_way,direction,cos_to_flow
48,12,True,6.0,True,True,False,sidewalk,False,along_flow,0.32705667246374315
49,5,True,1.0,True,False,False,sidewalk,,,
50,7,True,5.0,True,True,False,sidewalk,True,against_flow,-0.3626826886523775
51,2,False,,,,,,,,
52,37,True,13.0,True,True,False,sidewalk,False,along_flow,0.06685888973103929
53,18,True,5.0,True,True,False,sidewalk,True,against_flow,-0.6146271937801068
54,11,True,4.0,True,False,False,sidewalk,True,against_flow,-0.40085733889938846
55,21,True,4.0,True,True,False,sidewalk,False,along_flow,0.47444439532249727
56,1,False,,,,,,,,
57,5,False,,,,,,,,
58,2,True,1.0,True,False,False,sidewalk,,,
59,1,False,,,,,,,,
60,2,True,1.0,True,False,False,sidewalk,,,
61,5,False,,,,,,,,
62,4,True,1.0,True,False,False,sidewalk,,,
63,7,True,3.0,True,True,False,sidewalk,False,along_flow,0.254424196649528
64,4,False,,,,,,,,
65,5,True,1.0,False,True,False,bike_lane,,,
66,2,False,,,,,,,,
67,7,False,,,,,,,,
68,1,False,,,,,,,,
69,1,True,1.0,False,True,False,bike_lane,,,
70,3,True,1.0,False,True,False,bike_lane,,,
71,2,False,,,,,,,,
72,1,False,,,,,,,,
73,1,False,,,,,,,,
74,5,False,,,,,,,,
75,2,True,2.0,True,False,False,sidewalk,,,
76,1,True,1.0,True,False,False,sidewalk,,,
77,1,False,,,,,,,,
78,4,True,1.0,False,True,False,bike_lane,,,
79,2,True,1.0,False,True,False,bike_lane,,,
80,1,False,,,,,,,,
81,5,True,4.0,True,True,False,sidewalk,True,against_flow,-0.21282693172701578
82,3,True,4.0,True,True,False,sidewalk,True,against_flow,-0.44149838284499093
83,3,False,,,,,,,,
84,1,True,1.0,True,False,False,sidewalk,,,
85,1,True,1.0,False,True,False,bike_lane,,,
86,1,True,1.0,False,True,False,bike_lane,,,
87,2,True,3.0,True,True,False,sidewalk,False,along_flow,0.10728676140799093
88,2,False,,,,,,,,
89,4,True,3.0,True,True,False,bike_lane,True,against_flow,-0.33578269766327595
90,1,True,3.0,True,False,False,sidewalk,,,
91,1,True,1.0,False,True,False,bike_lane,,,
92,1,False,,,,,,,,
93,5,True,1.0,True,False,False,sidewalk,,,
94,2,True,1.0,True,False,False,sidewalk,,,
95,2,True,1.0,False,True,False,bike_lane,,,
96,2,False,,,,,,,,
97,5,True,1.0,True,False,False,sidewalk,,,
98,1,False,,,,,,,,
99,1,False,,,,,,,,
100,2,False,,,,,,,,
101,1,False,,,,,,,,
102,2,True,2.0,True,False,False,sidewalk,,,
103,1,False,,,,,,,,
104,1,False,,,,,,,,
105,1,True,1.0,True,False,False,sidewalk,,,
106,1,True,1.0,True,False,False,sidewalk,,,
107,2,True,2.0,True,False,False,sidewalk,True,against_flow,-0.3996560271312395
108,2,True,1.0,True,False,False,sidewalk,,,
109,2,True,1.0,False,True,False,bike_lane,,,
110,2,True,1.0,True,False,False,sidewalk,,,
111,5,True,4.0,True,True,False,bike_lane,False,along_flow,0.522115664770788
112,5,True,2.0,True,False,False,sidewalk,True,against_flow,-0.2851449942580302
113,1,True,1.0,True,False,False,sidewalk,,,
114,7,True,4.0,True,False,False,sidewalk,True,against_flow,-0.1269050933070615
115,1,False,,,,,,,,
116,5,True,3.0,True,True,False,sidewalk,True,against_flow,-0.2778300682969088
117,1,True,1.0,True,False,False,sidewalk,,,
118,1,True,1.0,True,False,False,sidewalk,,,
119,3,True,1.0,True,False,False,sidewalk,,,
120,1,True,2.0,False,True,False,bike_lane,,,
121,5,True,5.0,True,True,True,bike_lane,True,against_flow,-0.9849532610317427
122,3,True,3.0,True,False,False,sidewalk,False,along_flow,0.6334124582625079
123,1,False,,,,,,,,
124,2,True,4.0,True,True,False,sidewalk,,,
125,1,False,,,,,,,,
126,1,False,,,,,,,,
127,2,True,2.0,True,True,False,sidewalk,True,against_flow,-0.3205137378909363
128,2,True,2.0,True,True,False,sidewalk,,,
129,2,True,2.0,False,True,False,bike_lane,True,against_flow,-0.9488308855345678
130,2,True,1.0,True,False,False,sidewalk,,,
131,1,False,,,,,,,,
132,4,False,,,,,,,,
133,1,True,1.0,True,False,False,sidewalk,,,
134,4,True,1.0,False,True,False,bike_lane,,,
135,2,True,3.0,True,False,False,sidewalk,,,
136,2,True,4.0,True,False,False,sidewalk,True,against_flow,-0.6195051668269396
137,2,False,,,,,,,,
138,1,False,,,,,,,,
139,1,False,,,,,,,,
140,3,True,1.0,True,False,False,sidewalk,,,
141,2,True,1.0,True,False,False,sidewalk,,,
142,3,False,,,,,,,,
143,5,True,4.0,True,True,False,sidewalk,False,along_flow,0.29814241317394674
144,2,True,1.0,True,False,False,sidewalk,,,
145,2,False,,,,,,,,
146,3,True,2.0,True,False,False,sidewalk,True,against_flow,-0.4207235512003171
147,1,False,,,,,,,,
148,2,True,1.0,True,False,False,sidewalk,,,
149,1,False,,,,,,,,
150,1,True,1.0,True,False,False,sidewalk,,,
151,1,False,,,,,,,,
152,1,True,1.0,True,False,False,sidewalk,,,
153,2,True,1.0,True,False,False,sidewalk,,,
154,4,True,3.0,True,True,False,sidewalk,True,against_flow,-0.40599196134609294
155,1,True,1.0,False,True,False,bike_lane,,,
156,1,True,2.0,True,False,False,sidewalk,,,
157,2,True,2.0,True,True,False,sidewalk,,,
158,1,True,1.0,True,False,False,sidewalk,,,
159,2,True,1.0,True,False,False,sidewalk,,,
160,1,True,1.0,True,False,False,sidewalk,,,
161,2,True,1.0,True,False,False,sidewalk,,,
162,1,False,,,,,,,,
163,3,True,1.0,False,True,False,bike_lane,,,
164,2,True,1.0,True,False,False,sidewalk,,,
165,1,False,,,,,,,,
166,1,False,,,,,,,,
167,5,True,7.0,True,True,False,sidewalk,False,along_flow,0.700619596943019
168,1,False,,,,,,,,
169,1,True,1.0,False,True,False,bike_lane,,,
170,1,True,1.0,False,True,False,bike_lane,,,
171,1,False,,,,,,,,
172,3,True,8.0,True,False,False,sidewalk,,,
173,1,False,,,,,,,,
174,4,False,,,,,,,,
175,5,False,,,,,,,,
176,2,True,1.0,False,False,True,roadway,,,
177,2,False,,,,,,,,
178,1,False,,,,,,,,
179,1,False,,,,,,,,
180,7,True,5.0,True,True,False,sidewalk,False,along_flow,0.5516941122258261
181,1,True,1.0,True,False,False,sidewalk,,,
182,2,True,1.0,False,True,False,bike_lane,,,
183,3,True,3.0,True,True,False,sidewalk,True,against_flow,-0.2483585657474398
184,3,True,1.0,True,False,False,sidewalk,,,
185,1,True,2.0,True,True,False,sidewalk,,,
186,2,False,,,,,,,,
187,1,False,,,,,,,,
188,1,True,1.0,True,False,False,sidewalk,,,
189,1,True,1.0,False,True,False,bike_lane,,,
190,1,False,,,,,,,,
191,1,False,,,,,,,,
192,1,True,2.0,False,True,False,bike_lane,,,
193,2,True,2.0,False,True,False,bike_lane,True,against_flow,-0.04716537494775458
194,1,False,,,,,,,,
195,2,True,1.0,True,False,False,sidewalk,,,
196,1,True,1.0,True,False,False,sidewalk,,,
197,3,True,3.0,True,False,False,sidewalk,True,against_flow,-0.29295984758472615
198,1,True,2.0,False,True,False,bike_lane,,,
199,2,True,3.0,True,True,False,sidewalk,,,
200,1,False,,,,,,,,
201,2,True,2.0,True,True,False,sidewalk,True,against_flow,-0.3390067954047681
202,2,True,1.0,True,False,False,sidewalk,,,
203,2,False,,,,,,,,
204,2,True,1.0,True,False,False,sidewalk,,,
205,3,True,5.0,False,True,False,bike_lane,True,against_flow,-0.9845261873340222
206,2,False,,,,,,,,
207,4,True,1.0,True,False,False,sidewalk,,,
208,1,False,,,,,,,,
209,3,True,2.0,False,False,True,roadway,,,
210,1,False,,,,,,,,
211,1,False,,,,,,,,
212,3,True,2.0,True,True,False,sidewalk,False,along_flow,0.38579941457449873
213,4,True,2.0,True,False,False,sidewalk,,,
214,1,True,2.0,True,False,False,sidewalk,,,
215,1,True,1.0,True,False,False,sidewalk,,,
216,2,False,,,,,,,,
217,3,False,,,,,,,,
218,2,True,1.0,True,False,False,sidewalk,,,
219,1,False,,,,,,,,
220,1,False,,,,,,,,
221,2,True,2.0,True,True,False,sidewalk,False,along_flow,0.32262301666598453
222,2,True,2.0,True,False,False,sidewalk,,,
223,3,False,,,,,,,,
224,2,False,,,,,,,,
225,5,True,4.0,True,True,False,bike_lane,True,against_flow,-0.6340642188066077
226,2,True,1.0,False,True,False,bike_lane,,,
227,3,True,2.0,True,False,False,sidewalk,,,
228,1,False,,,,,,,,
229,1,True,2.0,True,False,False,sidewalk,,,
230,2,True,1.0,True,False,False,sidewalk,,,
231,1,False,,,,,,,,
232,1,True,1.0,True,False,False,sidewalk,,,
233,5,True,3.0,True,True,False,bike_lane,True,against_flow,-0.9634636078017473
234,2,True,1.0,True,False,False,sidewalk,,,
235,3,True,2.0,True,False,False,sidewalk,True,against_flow,-0.3708515895508578
236,1,False,,,,,,,,
237,1,False,,,,,,,,
238,2,True,3.0,True,True,False,bike_lane,False,along_flow,0.2690771768702993
239,3,True,3.0,True,False,False,sidewalk,False,along_flow,0.6865163680516614
240,1,True,1.0,True,False,False,sidewalk,,,
241,9,True,8.0,True,True,False,bike_lane,True,against_flow,-0.4326560577359644
242,10,True,6.0,True,True,True,sidewalk,True,against_flow,-0.5778582931608175
243,1,False,,,,,,,,
244,1,True,1.0,True,False,False,sidewalk,,,
245,2,False,,,,,,,,
246,1,True,1.0,False,True,False,bike_lane,,,
247,1,False,,,,,,,,
248,1,True,1.0,False,True,False,bike_lane,,,
249,5,True,3.0,True,False,False,sidewalk,True,against_flow,-0.2255736872400619
250,1,False,,,,,,,,
251,1,True,1.0,True,False,False,sidewalk,,,
252,2,False,,,,,,,,
253,6,True,7.0,True,True,False,bike_lane,False,along_flow,0.0676065777347868
254,1,False,,,,,,,,
255,3,False,,,,,,,,
256,2,True,2.0,False,True,False,bike_lane,,,
257,4,True,3.0,True,False,False,sidewalk,True,against_flow,-0.3731551873252158
258,4,False,,,,,,,,
259,6,True,4.0,True,False,False,sidewalk,True,against_flow,-0.911953020296949
260,1,True,2.0,True,False,False,sidewalk,,,
261,6,True,6.0,True,True,False,sidewalk,True,against_flow,-0.11089754446227319
262,1,False,,,,,,,,
263,2,True,1.0,True,False,False,sidewalk,,,
264,1,True,1.0,True,False,False,sidewalk,,,
265,1,True,2.0,False,True,False,bike_lane,,,
266,1,True,1.0,True,False,False,sidewalk,,,
267,1,False,,,,,,,,
268,4,True,1.0,False,True,False,bike_lane,,,
269,3,True,1.0,True,False,False,sidewalk,,,
270,2,False,,,,,,,,
271,3,False,,,,,,,,
272,3,False,,,,,,,,
273,2,False,,,,,,,,
274,7,True,3.0,True,True,False,sidewalk,True,against_flow,-0.5649907281475319
275,6,True,1.0,True,False,False,sidewalk,,,
276,2,True,2.0,True,True,False,sidewalk,True,against_flow,-0.3154839228309132
277,11,True,9.0,True,True,False,sidewalk,False,along_flow,0.7088653464514522
278,1,False,,,,,,,,
279,1,True,1.0,False,True,False,bike_lane,,,
280,10,True,11.0,True,True,False,sidewalk,True,against_flow,-0.9433619866589998
281,1,True,2.0,True,False,False,sidewalk,,,
282,5,False,,,,,,,,
283,3,True,1.0,False,True,False,bike_lane,,,
284,2,True,1.0,True,False,False,sidewalk,,,
285,2,False,,,,,,,,
286,1,True,1.0,True,False,False,sidewalk,,,
287,7,True,6.0,True,False,False,sidewalk,,,
288,5,True,3.0,True,False,False,sidewalk,,,
289,1,True,1.0,True,False,False,sidewalk,,,
290,1,True,1.0,False,True,False,bike_lane,,,
291,1,True,1.0,False,True,False,bike_lane,,,
292,2,True,2.0,True,False,False,sidewalk,True,against_flow,-0.3588526204112006
293,7,True,6.0,True,True,False,sidewalk,True,against_flow,-0.3475911987625636
294,1,True,1.0,True,False,False,sidewalk,,,
295,8,True,5.0,True,True,False,sidewalk,True,against_flow,-0.7677655298112581
296,1,True,1.0,True,False,False,sidewalk,,,
297,1,False,,,,,,,,
298,4,True,1.0,True,False,False,sidewalk,,,
299,2,True,1.0,True,False,False,sidewalk,,,
300,1,False,,,,,,,,
301,3,True,4.0,True,False,False,sidewalk,,,
302,2,True,2.0,True,False,False,sidewalk,True,against_flow,-0.34145170764634036
303,11,True,6.0,True,True,False,sidewalk,False,along_flow,0.7812397179251219
304,4,True,4.0,True,True,False,sidewalk,True,against_flow,-0.6044664774586914
305,2,False,,,,,,,,
306,3,True,1.0,True,False,False,sidewalk,,,
307,1,False,,,,,,,,
308,5,True,2.0,True,False,False,sidewalk,False,along_flow,0.16662661815122998
309,1,False,,,,,,,,
310,1,False,,,,,,,,
311,5,False,,,,,,,,
