event_id,n_imgs,has_target,n_det,in_sidewalk_any,in_bike_lane_any,in_roadway_any,dominant_space,wrong_way,direction,cos_to_flow
56,2,False,,,,,,,,
57,7,True,3.0,False,True,False,bike_lane,False,along_flow,0.857412520265786
58,3,True,2.0,False,True,False,bike_lane,True,against_flow,-0.7318205142026049
59,3,True,1.0,False,True,False,bike_lane,,,
60,1,False,,,,,,,,
61,1,False,,,,,,,,
62,1,True,1.0,False,True,False,bike_lane,,,
63,2,True,1.0,False,True,False,bike_lane,,,
64,2,False,,,,,,,,
65,1,False,,,,,,,,
66,2,True,2.0,False,True,False,bike_lane,True,against_flow,-0.9444147691941934
67,2,True,1.0,False,True,False,bike_lane,,,
68,1,True,1.0,False,True,False,bike_lane,,,
69,3,True,2.0,False,True,False,bike_lane,True,against_flow,-0.9913403674958714
70,2,True,2.0,False,True,False,bike_lane,,,
71,1,True,1.0,False,True,False,bike_lane,,,
72,2,True,1.0,False,True,False,bike_lane,,,
73,1,False,,,,,,,,
74,1,False,,,,,,,,
75,1,True,1.0,False,True,False,bike_lane,,,
76,1,False,,,,,,,,
77,1,True,1.0,False,True,False,bike_lane,,,
78,2,False,,,,,,,,
79,2,True,2.0,False,True,False,bike_lane,True,against_flow,-0.9782965477799248
80,2,True,1.0,False,True,False,bike_lane,,,
81,3,True,1.0,False,True,False,bike_lane,,,
82,2,False,,,,,,,,
83,2,True,2.0,False,True,False,bike_lane,True,against_flow,-0.9449087127247859
84,1,True,1.0,False,True,False,bike_lane,,,
85,1,False,,,,,,,,
86,1,True,1.0,False,True,False,bike_lane,,,
87,2,True,1.0,False,True,False,bike_lane,,,
88,1,True,1.0,False,True,False,bike_lane,,,
89,1,True,1.0,False,True,False,bike_lane,,,
90,1,True,1.0,False,True,False,bike_lane,,,
91,1,False,,,,,,,,
92,1,True,1.0,False,True,False,bike_lane,,,
93,1,True,1.0,False,True,False,bike_lane,,,
94,2,True,2.0,False,True,False,bike_lane,False,along_flow,0.5840600758765335
95,1,False,,,,,,,,
96,4,False,,,,,,,,
97,3,False,,,,,,,,
98,2,True,2.0,False,True,False,bike_lane,True,against_flow,-0.9643886798875153
99,3,True,1.0,False,True,False,bike_lane,,,
100,1,True,1.0,False,True,False,bike_lane,,,
101,4,True,5.0,False,True,False,bike_lane,False,along_flow,0.8805565442029266
102,1,False,,,,,,,,
103,2,False,,,,,,,,
104,2,False,,,,,,,,
105,1,True,1.0,False,True,False,bike_lane,,,
106,1,False,,,,,,,,
107,4,True,2.0,False,True,False,bike_lane,True,against_flow,-0.8400946137249906
108,1,True,1.0,False,True,False,bike_lane,,,
109,1,False,,,,,,,,
110,1,True,1.0,False,True,False,bike_lane,,,
111,4,True,2.0,False,True,False,bike_lane,True,against_flow,-0.9394418569683731
112,3,True,5.0,False,True,False,bike_lane,False,along_flow,0.7645726381143367
113,1,True,1.0,False,True,False,bike_lane,,,
114,2,False,,,,,,,,
115,1,False,,,,,,,,
116,1,False,,,,,,,,
117,1,True,1.0,False,True,False,bike_lane,,,
118,1,True,1.0,False,True,False,bike_lane,,,
119,1,True,1.0,False,True,False,bike_lane,,,
120,1,True,1.0,False,True,False,bike_lane,,,
121,1,True,1.0,False,True,False,bike_lane,,,
122,1,True,1.0,False,True,False,bike_lane,,,
123,1,False,,,,,,,,
124,3,False,,,,,,,,
125,1,True,1.0,False,True,False,bike_lane,,,
126,3,True,2.0,False,True,False,bike_lane,,,
127,1,True,1.0,False,True,False,bike_lane,,,
128,2,True,2.0,False,True,False,bike_lane,True,against_flow,-0.9590873793065451
129,3,True,2.0,False,True,False,bike_lane,False,along_flow,0.9500785274379072
130,2,True,1.0,False,True,False,bike_lane,,,
131,2,True,1.0,False,True,False,bike_lane,,,
132,1,True,1.0,False,True,False,bike_lane,,,
133,1,False,,,,,,,,
134,1,False,,,,,,,,
135,2,False,,,,,,,,
136,1,True,1.0,False,True,False,bike_lane,,,
137,1,False,,,,,,,,
138,1,False,,,,,,,,
139,1,True,1.0,False,True,False,bike_lane,,,
140,1,True,1.0,False,True,False,bike_lane,,,
141,1,True,1.0,False,True,False,bike_lane,,,
142,1,True,1.0,False,True,False,bike_lane,,,
143,1,False,,,,,,,,
144,1,True,1.0,False,True,False,bike_lane,,,
145,1,True,2.0,False,True,False,bike_lane,,,
146,1,True,1.0,False,True,False,bike_lane,,,
147,1,False,,,,,,,,
148,1,True,1.0,False,True,False,bike_lane,,,
149,1,True,1.0,False,True,False,bike_lane,,,
150,1,True,1.0,False,True,False,bike_lane,,,
151,1,True,1.0,False,True,False,bike_lane,,,
152,1,False,,,,,,,,
153,2,True,1.0,False,True,False,bike_lane,,,
154,1,True,1.0,False,True,False,bike_lane,,,
155,1,False,,,,,,,,
156,3,True,2.0,False,True,False,bike_lane,False,along_flow,0.6184187239905949
157,2,True,1.0,False,True,False,bike_lane,,,
158,2,True,2.0,False,True,False,bike_lane,True,against_flow,-0.9778259700245019
159,1,True,1.0,False,True,False,bike_lane,,,
160,2,True,1.0,False,True,False,bike_lane,,,
161,2,False,,,,,,,,
162,1,True,1.0,False,True,False,bike_lane,,,
163,1,False,,,,,,,,
164,3,True,3.0,False,True,False,bike_lane,False,along_flow,0.6071968114822393
165,1,True,1.0,False,True,False,bike_lane,,,
166,2,True,1.0,False,True,False,bike_lane,,,
167,1,True,1.0,False,True,False,bike_lane,,,
168,2,True,1.0,False,True,False,bike_lane,,,
169,1,True,1.0,False,True,False,bike_lane,,,
170,3,True,3.0,False,True,False,bike_lane,True,against_flow,-0.9499459371425545
171,1,True,1.0,False,True,False,bike_lane,,,
172,1,True,1.0,False,True,False,bike_lane,,,
173,1,False,,,,,,,,
174,1,True,1.0,False,True,False,bike_lane,,,
175,1,False,,,,,,,,
176,2,True,2.0,False,True,False,bike_lane,True,against_flow,-0.9731962905039188
177,2,True,2.0,False,True,False,bike_lane,True,against_flow,-0.8296665082909521
178,1,True,1.0,False,True,False,bike_lane,,,
179,1,False,,,,,,,,
180,1,True,3.0,False,True,False,bike_lane,,,
181,1,True,1.0,False,True,False,bike_lane,,,
182,1,False,,,,,,,,
183,1,True,1.0,False,True,False,bike_lane,,,
184,1,True,1.0,False,True,False,bike_lane,,,
185,1,False,,,,,,,,
186,1,False,,,,,,,,
187,1,False,,,,,,,,
188,1,True,1.0,False,True,False,bike_lane,,,
189,1,False,,,,,,,,
190,1,True,1.0,False,True,False,bike_lane,,,
191,1,False,,,,,,,,
192,2,False,,,,,,,,
193,2,True,2.0,False,True,False,bike_lane,False,along_flow,0.3210125777429789
194,2,False,,,,,,,,
195,1,False,,,,,,,,
196,1,True,1.0,False,True,False,bike_lane,,,
197,1,True,1.0,False,True,False,bike_lane,,,
198,2,False,,,,,,,,
199,2,True,2.0,False,True,False,bike_lane,True,against_flow,-0.46428282088316714
200,1,True,1.0,False,True,False,bike_lane,,,
201,3,True,3.0,False,True,False,bike_lane,False,along_flow,0.9993858235129376
202,1,True,1.0,False,True,False,bike_lane,,,
203,1,False,,,,,,,,
204,1,True,1.0,False,True,False,bike_lane,,,
205,1,True,1.0,False,True,False,bike_lane,,,
206,1,True,1.0,False,True,False,bike_lane,,,
207,2,True,2.0,False,True,False,bike_lane,True,against_flow,-0.3110250862317181
208,1,True,1.0,False,True,False,bike_lane,,,
209,1,True,1.0,False,True,False,bike_lane,,,
210,5,True,6.0,False,True,False,bike_lane,False,along_flow,0.9709627208532308
211,1,True,1.0,False,True,False,bike_lane,,,
212,1,True,1.0,False,True,False,bike_lane,,,
213,1,True,1.0,False,True,False,bike_lane,,,
214,1,True,1.0,False,True,False,bike_lane,,,
215,1,True,2.0,False,True,False,bike_lane,,,
216,1,True,1.0,False,True,False,bike_lane,,,
217,2,False,,,,,,,,
218,2,True,2.0,False,True,False,bike_lane,True,against_flow,-0.9051726311114069
219,3,True,1.0,False,True,False,bike_lane,,,
220,2,False,,,,,,,,
221,1,True,1.0,False,True,False,bike_lane,,,
222,2,True,2.0,False,True,False,bike_lane,True,against_flow,-0.8787017752471589
223,2,False,,,,,,,,
224,1,True,1.0,False,True,False,bike_lane,,,
225,1,True,1.0,False,True,False,bike_lane,,,
226,1,False,,,,,,,,
227,2,True,2.0,False,True,False,bike_lane,False,along_flow,0.8844958173546359
228,3,True,2.0,False,True,False,bike_lane,False,along_flow,0.9671509796966525
