event_id,n_imgs,has_target,n_det,in_sidewalk_any,in_bike_lane_any,in_roadway_any,dominant_space,wrong_way,direction,cos_to_flow
109,2,True,2.0,False,True,False,bike_lane,False,along_flow,0.9998315038821018
110,2,False,,,,,,,,
111,1,False,,,,,,,,
112,5,False,,,,,,,,
113,1,True,1.0,False,True,False,bike_lane,,,
114,3,True,1.0,True,False,False,sidewalk,,,
115,2,True,1.0,True,False,False,sidewalk,,,
116,2,True,1.0,False,True,False,bike_lane,,,
117,1,False,,,,,,,,
118,1,True,1.0,False,True,False,bike_lane,,,
119,2,True,2.0,False,True,False,bike_lane,False,along_flow,0.9999607850623327
120,1,False,,,,,,,,
121,1,False,,,,,,,,
122,2,False,,,,,,,,
123,2,False,,,,,,,,
124,1,False,,,,,,,,
125,5,True,2.0,False,True,False,bike_lane,False,along_flow,0.9993106010080143
126,1,False,,,,,,,,
127,4,False,,,,,,,,
128,1,False,,,,,,,,
129,2,False,,,,,,,,
130,2,False,,,,,,,,
131,1,True,1.0,True,False,False,sidewalk,,,
132,2,False,,,,,,,,
133,1,False,,,,,,,,
134,1,False,,,,,,,,
135,1,True,1.0,False,True,False,bike_lane,,,
136,2,False,,,,,,,,
137,1,False,,,,,,,,
138,1,False,,,,,,,,
139,5,True,3.0,True,True,False,bike_lane,False,along_flow,0.9204985403907783
140,3,True,2.0,False,True,False,bike_lane,False,along_flow,0.943934223909765
141,1,False,,,,,,,,
142,1,False,,,,,,,,
143,1,False,,,,,,,,
144,1,True,1.0,True,False,False,sidewalk,,,
145,2,True,2.0,False,True,False,bike_lane,False,along_flow,0.9995290230603464
146,1,False,,,,,,,,
147,1,False,,,,,,,,
148,2,False,,,,,,,,
149,1,False,,,,,,,,
150,4,True,3.0,True,True,False,bike_lane,True,against_flow,-0.9256692229128314
151,1,True,1.0,False,True,False,bike_lane,,,
152,1,False,,,,,,,,
153,2,False,,,,,,,,
154,1,True,1.0,True,False,False,sidewalk,,,
155,4,False,,,,,,,,
156,4,True,1.0,True,False,False,sidewalk,,,
157,1,True,2.0,False,True,False,bike_lane,,,
158,1,False,,,,,,,,
159,1,False,,,,,,,,
160,1,False,,,,,,,,
161,1,True,1.0,True,False,False,sidewalk,,,
162,2,False,,,,,,,,
163,1,True,1.0,True,False,False,sidewalk,,,
164,3,True,3.0,True,True,False,bike_lane,False,along_flow,0.7983962828208895
165,1,False,,,,,,,,
166,1,False,,,,,,,,
167,1,False,,,,,,,,
168,1,False,,,,,,,,
169,1,True,1.0,True,False,False,sidewalk,,,
170,4,True,3.0,False,True,False,bike_lane,False,along_flow,0.9987227044694651
171,2,True,1.0,False,True,False,bike_lane,,,
172,1,False,,,,,,,,
173,2,True,1.0,True,False,False,sidewalk,,,
174,1,True,1.0,False,True,False,bike_lane,,,
175,1,False,,,,,,,,
176,1,True,2.0,True,False,False,sidewalk,,,
177,1,False,,,,,,,,
178,1,False,,,,,,,,
179,1,False,,,,,,,,
180,1,False,,,,,,,,
181,1,False,,,,,,,,
182,1,True,1.0,True,False,False,sidewalk,,,
183,1,False,,,,,,,,
184,1,True,1.0,False,True,False,bike_lane,,,
185,1,True,1.0,True,False,False,sidewalk,,,
186,1,False,,,,,,,,
187,2,True,1.0,True,False,False,sidewalk,,,
188,1,False,,,,,,,,
189,1,False,,,,,,,,
190,1,False,,,,,,,,
191,1,False,,,,,,,,
192,1,False,,,,,,,,
193,1,True,1.0,False,True,False,bike_lane,,,
194,1,False,,,,,,,,
195,1,True,1.0,False,True,False,bike_lane,,,
196,1,False,,,,,,,,
197,2,True,1.0,False,True,False,bike_lane,,,
198,2,False,,,,,,,,
199,1,False,,,,,,,,
200,1,False,,,,,,,,
201,1,False,,,,,,,,
202,2,False,,,,,,,,
203,1,False,,,,,,,,
204,1,False,,,,,,,,
205,1,False,,,,,,,,
206,1,True,1.0,False,True,False,bike_lane,,,
207,1,False,,,,,,,,
208,1,False,,,,,,,,
209,1,False,,,,,,,,
210,1,False,,,,,,,,
211,1,False,,,,,,,,
212,1,False,,,,,,,,
213,1,True,1.0,False,True,False,bike_lane,,,
214,1,False,,,,,,,,
215,1,False,,,,,,,,
216,1,False,,,,,,,,
217,1,False,,,,,,,,
218,2,False,,,,,,,,
219,1,False,,,,,,,,
220,1,False,,,,,,,,
221,1,False,,,,,,,,
222,1,False,,,,,,,,
223,1,False,,,,,,,,
224,1,False,,,,,,,,
225,1,False,,,,,,,,
226,1,False,,,,,,,,
227,1,False,,,,,,,,
228,1,False,,,,,,,,
229,1,False,,,,,,,,
230,1,True,1.0,False,True,False,bike_lane,,,
231,1,False,,,,,,,,
232,1,False,,,,,,,,
233,1,False,,,,,,,,
234,2,False,,,,,,,,
235,1,True,1.0,True,False,False,sidewalk,,,
236,2,True,2.0,False,True,False,bike_lane,True,against_flow,-0.9995305702995504
237,1,False,,,,,,,,
238,2,True,1.0,False,True,False,bike_lane,,,
239,1,False,,,,,,,,
240,1,True,1.0,True,False,False,sidewalk,,,
241,1,False,,,,,,,,
242,2,False,,,,,,,,
243,2,False,,,,,,,,
244,1,False,,,,,,,,
245,2,False,,,,,,,,
246,1,False,,,,,,,,
247,1,True,1.0,True,False,False,sidewalk,,,
248,1,False,,,,,,,,
249,4,True,2.0,False,True,False,bike_lane,False,along_flow,0.9998704908761705
250,3,False,,,,,,,,
251,1,True,1.0,True,False,False,sidewalk,,,
252,1,True,1.0,True,False,False,sidewalk,,,
253,2,True,1.0,False,True,False,bike_lane,,,
254,1,True,1.0,False,True,False,bike_lane,,,
255,3,True,2.0,True,True,False,sidewalk,True,against_flow,-0.855038713496612
256,1,False,,,,,,,,
257,1,False,,,,,,,,
258,1,True,1.0,False,True,False,bike_lane,,,
259,1,False,,,,,,,,
260,1,True,1.0,False,True,False,bike_lane,,,
261,1,False,,,,,,,,
262,3,True,2.0,False,True,False,bike_lane,False,along_flow,0.9996181733248826
263,1,False,,,,,,,,
264,1,True,1.0,False,True,False,bike_lane,,,
265,1,True,1.0,True,False,False,sidewalk,,,
266,1,True,1.0,True,False,False,sidewalk,,,
267,2,True,4.0,False,True,False,bike_lane,False,along_flow,0.9999912246788785
268,1,False,,,,,,,,
